frame_1.png,11,349,601,157,169,1,-1,-1,-1
frame_1.png,2,402,230,112,203,1,-1,-1,-1
frame_1.png,18,653,366,104,266,1,-1,-1,-1
frame_1.png,8,503,322,170,356,1,-1,-1,-1
frame_1.png,7,511,276,127,146,1,-1,-1,-1
frame_1.png,15,373,425,148,223,1,-1,-1,-1
frame_1.png,3,517,196,62,85,1,-1,-1,-1
frame_1.png,1,707,222,57,116,1,-1,-1,-1
frame_1.png,17,773,222,50,164,1,-1,-1,-1
frame_1.png,20,815,250,57,176,1,-1,-1,-1
frame_1.png,5,849,314,47,124,1,-1,-1,-1
frame_1.png,16,759,432,79,203,1,-1,-1,-1
frame_1.png,10,638,545,156,212,1,-1,-1,-1
frame_1.png,14,799,607,115,163,1,-1,-1,-1
frame_1.png,19,880,538,82,157,1,-1,-1,-1
frame_1.png,22,860,380,90,193,1,-1,-1,-1
frame_2.png,11,348,600,156,169,1,-1,-1,-1
frame_2.png,18,648,393,117,243,1,-1,-1,-1
frame_2.png,7,444,260,86,179,1,-1,-1,-1
frame_2.png,2,414,236,65,91,1,-1,-1,-1
frame_2.png,3,518,200,67,104,1,-1,-1,-1
frame_2.png,1,705,222,67,138,1,-1,-1,-1
frame_2.png,17,774,211,61,137,1,-1,-1,-1
frame_2.png,20,834,252,63,162,1,-1,-1,-1
frame_2.png,5,757,322,68,93,1,-1,-1,-1
frame_2.png,15,370,442,164,211,1,-1,-1,-1
frame_2.png,8,522,340,116,323,1,-1,-1,-1
frame_2.png,16,779,444,108,210,1,-1,-1,-1
frame_2.png,10,654,574,128,197,1,-1,-1,-1
frame_2.png,14,791,615,140,151,1,-1,-1,-1
frame_2.png,22,764,373,121,141,1,-1,-1,-1
frame_0.png,11,348,595,157,176,1,-1,-1,-1
frame_0.png,10,619,543,177,233,1,-1,-1,-1
frame_0.png,15,357,438,210,258,1,-1,-1,-1
frame_0.png,16,689,410,197,224,1,-1,-1,-1
frame_0.png,5,826,321,61,125,1,-1,-1,-1
frame_0.png,8,511,394,131,293,1,-1,-1,-1
frame_0.png,2,416,242,63,199,1,-1,-1,-1
frame_0.png,3,519,196,52,96,1,-1,-1,-1
frame_0.png,1,702,220,56,128,1,-1,-1,-1
frame_0.png,17,761,229,48,178,1,-1,-1,-1
frame_0.png,18,840,378,56,167,1,-1,-1,-1
frame_0.png,14,842,599,109,169,1,-1,-1,-1
frame_0.png,19,895,511,92,110,1,-1,-1,-1
frame_0.png,20,828,247,57,153,1,-1,-1,-1
frame_0.png,7,587,313,89,146,1,-1,-1,-1
frame_3.png,11,348,593,158,178,1,-1,-1,-1
frame_3.png,15,362,444,177,242,1,-1,-1,-1
frame_3.png,7,411,272,100,166,1,-1,-1,-1
frame_3.png,8,509,348,130,197,1,-1,-1,-1
frame_3.png,18,554,511,117,219,1,-1,-1,-1
frame_3.png,16,638,414,90,225,1,-1,-1,-1
frame_3.png,10,707,585,138,193,1,-1,-1,-1
frame_3.png,5,683,327,73,98,1,-1,-1,-1
frame_3.png,3,527,189,70,100,1,-1,-1,-1
frame_3.png,1,710,220,54,115,1,-1,-1,-1
frame_3.png,17,758,217,63,145,1,-1,-1,-1
frame_3.png,20,814,248,63,147,1,-1,-1,-1
frame_3.png,14,833,630,96,153,1,-1,-1,-1
frame_3.png,19,901,561,86,153,1,-1,-1,-1
frame_3.png,22,755,338,68,160,1,-1,-1,-1
frame_4.png,11,350,598,162,176,1,-1,-1,-1
frame_4.png,8,474,349,176,322,1,-1,-1,-1
frame_4.png,7,413,271,93,156,1,-1,-1,-1
frame_4.png,15,362,426,154,226,1,-1,-1,-1
frame_4.png,16,641,433,114,212,1,-1,-1,-1
frame_4.png,18,568,573,122,178,1,-1,-1,-1
frame_4.png,10,711,592,91,179,1,-1,-1,-1
frame_4.png,3,524,201,60,108,1,-1,-1,-1
frame_4.png,14,822,636,106,145,1,-1,-1,-1
frame_4.png,19,883,573,100,144,1,-1,-1,-1
frame_4.png,17,781,232,34,135,1,-1,-1,-1
frame_4.png,20,828,240,60,89,1,-1,-1,-1
frame_4.png,23,995,462,69,166,1,-1,-1,-1
frame_4.png,22,684,264,86,157,1,-1,-1,-1
frame_4.png,24,984,376,57,148,1,-1,-1,-1
frame_4.png,1,735,209,44,83,1,-1,-1,-1
frame_5.png,11,348,598,159,172,1,-1,-1,-1
frame_5.png,15,366,443,198,228,1,-1,-1,-1
frame_5.png,7,412,269,101,156,1,-1,-1,-1
frame_5.png,3,532,203,64,87,1,-1,-1,-1
frame_5.png,18,559,553,123,177,1,-1,-1,-1
frame_5.png,8,503,331,110,232,1,-1,-1,-1
frame_5.png,16,601,410,169,226,1,-1,-1,-1
frame_5.png,10,692,593,124,171,1,-1,-1,-1
frame_5.png,14,821,644,108,129,1,-1,-1,-1
frame_5.png,17,795,230,38,128,1,-1,-1,-1
frame_5.png,20,832,236,43,114,1,-1,-1,-1
frame_5.png,5,830,317,75,129,1,-1,-1,-1
frame_5.png,19,906,581,106,134,1,-1,-1,-1
frame_5.png,22,677,216,58,111,1,-1,-1,-1
frame_5.png,24,959,410,89,176,1,-1,-1,-1
frame_5.png,23,822,431,105,199,1,-1,-1,-1
frame_5.png,1,725,217,57,71,1,-1,-1,-1
frame_6.png,11,349,602,164,168,1,-1,-1,-1
frame_6.png,15,368,426,132,197,1,-1,-1,-1
frame_6.png,8,493,351,137,311,1,-1,-1,-1
frame_6.png,16,656,408,131,192,1,-1,-1,-1
frame_6.png,18,642,514,138,242,1,-1,-1,-1
frame_6.png,10,723,597,112,176,1,-1,-1,-1
frame_6.png,17,795,236,44,140,1,-1,-1,-1
frame_6.png,14,831,616,87,162,1,-1,-1,-1
frame_6.png,5,819,316,64,196,1,-1,-1,-1
frame_6.png,19,906,569,92,163,1,-1,-1,-1
frame_6.png,7,429,268,67,147,1,-1,-1,-1
frame_6.png,3,512,192,87,105,1,-1,-1,-1
frame_6.png,22,716,223,60,109,1,-1,-1,-1
frame_6.png,24,894,407,95,180,1,-1,-1,-1
frame_6.png,23,709,341,94,138,1,-1,-1,-1
frame_7.png,11,350,625,165,154,1,-1,-1,-1
frame_7.png,8,517,352,143,335,1,-1,-1,-1
frame_7.png,7,417,253,89,188,1,-1,-1,-1
frame_7.png,15,369,417,135,216,1,-1,-1,-1
frame_7.png,16,656,411,84,266,1,-1,-1,-1
frame_7.png,5,729,285,80,167,1,-1,-1,-1
frame_7.png,20,839,239,49,161,1,-1,-1,-1
frame_7.png,17,798,233,30,122,1,-1,-1,-1
frame_7.png,10,717,603,116,178,1,-1,-1,-1
frame_7.png,14,831,633,89,145,1,-1,-1,-1
frame_7.png,19,892,562,114,160,1,-1,-1,-1
frame_7.png,18,985,448,52,160,1,-1,-1,-1
frame_7.png,3,526,188,69,111,1,-1,-1,-1
frame_7.png,23,623,275,107,185,1,-1,-1,-1
frame_7.png,24,819,346,66,241,1,-1,-1,-1
frame_8.png,11,348,631,164,149,1,-1,-1,-1
frame_8.png,15,362,423,130,221,1,-1,-1,-1
frame_8.png,8,472,340,163,323,1,-1,-1,-1
frame_8.png,16,678,365,111,293,1,-1,-1,-1
frame_8.png,7,452,259,63,171,1,-1,-1,-1
frame_8.png,3,530,196,63,88,1,-1,-1,-1
frame_8.png,5,697,285,91,121,1,-1,-1,-1
frame_8.png,10,643,573,167,206,1,-1,-1,-1
frame_8.png,14,799,622,142,148,1,-1,-1,-1
frame_8.png,19,888,569,114,162,1,-1,-1,-1
frame_8.png,17,790,231,47,140,1,-1,-1,-1
frame_8.png,20,829,242,65,134,1,-1,-1,-1
frame_8.png,23,624,288,113,151,1,-1,-1,-1
frame_8.png,24,797,313,109,287,1,-1,-1,-1
frame_8.png,1,751,202,45,74,1,-1,-1,-1
frame_9.png,11,347,629,165,151,1,-1,-1,-1
frame_9.png,16,647,353,148,319,1,-1,-1,-1
frame_9.png,15,354,408,153,255,1,-1,-1,-1
frame_9.png,8,452,336,198,322,1,-1,-1,-1
frame_9.png,10,678,587,156,186,1,-1,-1,-1
frame_9.png,14,809,625,126,145,1,-1,-1,-1
frame_9.png,19,904,568,98,149,1,-1,-1,-1
frame_9.png,7,448,248,61,151,1,-1,-1,-1
frame_9.png,3,529,198,61,94,1,-1,-1,-1
frame_9.png,5,723,275,79,144,1,-1,-1,-1
frame_9.png,17,797,227,48,138,1,-1,-1,-1
frame_9.png,20,833,246,47,116,1,-1,-1,-1
frame_9.png,23,638,299,121,145,1,-1,-1,-1
